College Code,College Name,College Type,Location,Branch,Category,Year,Rank,Round,Data Source
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Artificial Intelligence & Machine Learning (AIML)","STG",2024,380,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Artificial Intelligence & Machine Learning (AIML)","STK",2024,3036,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Artificial Intelligence & Machine Learning (AIML)","STR",2024,1959,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Civil Engineering","1G",2024,2410,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Civil Engineering","1K",2024,470,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Civil Engineering","1R",2024,3116,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Civil Engineering","2AG",2024,1269,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Civil Engineering","2AK",2024,4790,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Civil Engineering","2AR",2024,3205,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Civil Engineering","2BG",2024,4607,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Civil Engineering","2BK",2024,1213,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Civil Engineering","2BR",2024,710,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Civil Engineering","3AG",2024,5437,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Civil Engineering","3AK",2024,2479,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Civil Engineering","3AR",2024,4915,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Civil Engineering","3BG",2024,5285,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Civil Engineering","3BK",2024,3617,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Civil Engineering","3BR",2024,3276,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Civil Engineering","GM",2024,5383,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Civil Engineering","SCG",2024,1162,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Civil Engineering","SCK",2024,370,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Civil Engineering","SCR",2024,3097,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Civil Engineering","STG",2024,2814,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Civil Engineering","STK",2024,312,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Civil Engineering","STR",2024,2590,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Computer Science and Engineering (CSE)","1G",2024,1741,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Computer Science and Engineering (CSE)","1K",2024,4033,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Computer Science and Engineering (CSE)","1R",2024,4270,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Computer Science and Engineering (CSE)","2AG",2024,3831,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Computer Science and Engineering (CSE)","2AK",2024,5054,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Computer Science and Engineering (CSE)","2AR",2024,3867,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Computer Science and Engineering (CSE)","2BG",2024,2171,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Computer Science and Engineering (CSE)","2BK",2024,5607,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Computer Science and Engineering (CSE)","2BR",2024,4709,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Computer Science and Engineering (CSE)","3AG",2024,2823,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Computer Science and Engineering (CSE)","3AK",2024,2607,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Computer Science and Engineering (CSE)","3AR",2024,4490,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Computer Science and Engineering (CSE)","3BG",2024,1950,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Computer Science and Engineering (CSE)","3BK",2024,5626,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Computer Science and Engineering (CSE)","3BR",2024,5548,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Computer Science and Engineering (CSE)","GM",2024,5616,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Computer Science and Engineering (CSE)","SCG",2024,4240,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Computer Science and Engineering (CSE)","SCK",2024,5479,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Computer Science and Engineering (CSE)","SCR",2024,3034,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Computer Science and Engineering (CSE)","STG",2024,5176,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Computer Science and Engineering (CSE)","STK",2024,5844,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Computer Science and Engineering (CSE)","STR",2024,2342,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Electrical and Electronics Engineering (EEE)","1G",2024,1034,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Electrical and Electronics Engineering (EEE)","1K",2024,1262,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Electrical and Electronics Engineering (EEE)","1R",2024,4499,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Electrical and Electronics Engineering (EEE)","2AG",2024,5898,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Electrical and Electronics Engineering (EEE)","2AK",2024,1084,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Electrical and Electronics Engineering (EEE)","2AR",2024,4938,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Electrical and Electronics Engineering (EEE)","2BG",2024,939,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Electrical and Electronics Engineering (EEE)","2BK",2024,1483,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Electrical and Electronics Engineering (EEE)","2BR",2024,3006,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Electrical and Electronics Engineering (EEE)","3AG",2024,4303,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Electrical and Electronics Engineering (EEE)","3AK",2024,4788,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Electrical and Electronics Engineering (EEE)","3AR",2024,1114,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Electrical and Electronics Engineering (EEE)","3BG",2024,487,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Electrical and Electronics Engineering (EEE)","3BK",2024,1236,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Electrical and Electronics Engineering (EEE)","3BR",2024,178,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Electrical and Electronics Engineering (EEE)","GM",2024,5123,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Electrical and Electronics Engineering (EEE)","SCG",2024,2470,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Electrical and Electronics Engineering (EEE)","SCK",2024,506,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Electrical and Electronics Engineering (EEE)","SCR",2024,3736,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Electrical and Electronics Engineering (EEE)","STG",2024,644,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Electrical and Electronics Engineering (EEE)","STK",2024,5092,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Electrical and Electronics Engineering (EEE)","STR",2024,4178,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Electronics and Communication Engineering (ECE)","1G",2024,886,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Electronics and Communication Engineering (ECE)","1K",2024,3086,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Electronics and Communication Engineering (ECE)","1R",2024,476,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Electronics and Communication Engineering (ECE)","2AG",2024,1953,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Electronics and Communication Engineering (ECE)","2AK",2024,5695,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Electronics and Communication Engineering (ECE)","2AR",2024,886,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Electronics and Communication Engineering (ECE)","2BG",2024,1370,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Electronics and Communication Engineering (ECE)","2BK",2024,3672,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Electronics and Communication Engineering (ECE)","2BR",2024,5933,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Electronics and Communication Engineering (ECE)","3AG",2024,1055,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Electronics and Communication Engineering (ECE)","3AK",2024,845,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Electronics and Communication Engineering (ECE)","3AR",2024,3600,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Electronics and Communication Engineering (ECE)","3BG",2024,939,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Electronics and Communication Engineering (ECE)","3BK",2024,237,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Electronics and Communication Engineering (ECE)","3BR",2024,1998,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Electronics and Communication Engineering (ECE)","GM",2024,738,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Electronics and Communication Engineering (ECE)","SCG",2024,5770,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Electronics and Communication Engineering (ECE)","SCK",2024,1874,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Electronics and Communication Engineering (ECE)","SCR",2024,2383,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Electronics and Communication Engineering (ECE)","STG",2024,3571,"FIRST","current"
"68f11529ac0ce5fe833afc04","Bangalore Institute of Technology","Autonomous","Karnataka, India","Electronics and Communication Engineering (ECE)","STK",2024,2525,"FIRST","current"
